zip	city	state	latitude	longitude
45439	Dayton	OH	39.699058	-84.219886
45439	WEST CARROLLTON	OH	39.689617	-84.21626
45440	Dayton	OH	39.670431	-84.122239
45440	DAYTON	OH	39.674854	-84.113573
45441	Dayton	OH	39.644959	-84.167261
45448	Dayton	OH	39.647561	-84.169843
45449	Dayton	OH	39.668355	-84.246864
45449	WEST CARROLLTON	OH	39.662098	-84.237887
45458	Dayton	OH	39.612491	-84.161498
45458	CENTERVILLE	OH	39.615755	-84.162697
45459	Dayton	OH	39.638203	-84.16746
45459	CENTERVILLE	OH	39.645957	-84.166422
45469	Dayton	OH	39.721166	-84.190652
45470	Dayton	OH	39.629744	-84.272496
45475	Dayton	OH	39.643805	-84.166326
45479	Dayton	OH	39.723956	-84.192405
45481	Dayton	OH	39.75761	-84.178798
45482	Dayton	OH	39.721533	-84.101071
45490	Dayton	OH	39.893349	-84.219043
45501	Springfield	OH	39.925818	-83.854004
45502	Springfield	OH	39.925374	-83.824327
45502	SPRINGFIELD	OH	39.930486	-83.841338
45503	Springfield	OH	39.952811	-83.780216
45503	SPRINGFIELD	OH	39.9528	-83.78043
45504	Springfield	OH	39.940286	-83.843773
45504	SPRINGFIELD	OH	39.940793	-83.834302
45505	Springfield	OH	39.908372	-83.780134
45505	SPRINGFIELD	OH	39.910588	-83.785593
45506	Springfield	OH	39.911242	-83.839281
45506	SPRINGFIELD	OH	39.910418	-83.827512
45601	Chillicothe	OH	39.328095	-82.982598
45601	CHILLICOTHE	OH	39.337997	-82.98949
45612	Bainbridge	OH	39.24037	-83.27019
45612	BAINBRIDGE	OH	39.213116	-83.276268
45613	Beaver	OH	39.028231	-82.860447
45613	BEAVER	OH	39.023847	-82.847469
45614	Bidwell	OH	38.928707	-82.254397
45614	BIDWELL	OH	38.927647	-82.270092
45616	Blue Creek	OH	38.793184	-83.340218
45616	BLUE CREEK	OH	38.756451	-83.35268
45617	Bourneville	OH	39.282733	-83.161784
45618	Cherry Fork	OH	38.853058	-83.585381
45619	Chesapeake	OH	38.430677	-82.454715
45619	CHESAPEAKE	OH	38.455089	-82.450448
45620	Cheshire	OH	38.945159	-82.112882
45620	CHESHIRE	OH	38.958678	-82.123537
45621	Coalton	OH	39.118612	-82.531374
45622	Creola	OH	39.383811	-82.529439
45622	CREOLA	OH	39.3497	-82.493835
45623	Crown City	OH	38.616537	-82.261858
45623	CROWN CITY	OH	38.613548	-82.265717
45624	Cynthiana	OH	39.158935	-83.355739
45628	Frankfort	OH	39.387932	-83.194166
45628	FRANKFORT	OH	39.391015	-83.203356
45629	Franklin Furnace	OH	38.657779	-82.807843
45629	FRANKLIN FURNACE	OH	38.628216	-82.814477
45630	Friendship	OH	38.698862	-83.09203
45631	Gallipolis	OH	38.821555	-82.196836
45631	GALLIPOLIS	OH	38.814781	-82.22902
45633	Hallsville	OH	39.455574	-82.788111
45634	Hamden	OH	39.16087	-82.524305
45634	HAMDEN	OH	39.168497	-82.509976
45636	Haverhill	OH	38.584164	-82.830812
45638	Ironton	OH	38.524095	-82.664084
45638	IRONTON	OH	38.529429	-82.665351
45640	Jackson	OH	39.032746	-82.649218
45640	JACKSON	OH	39.042821	-82.647209
45642	Jasper	OH	39.047459	-83.049854
45643	Kerr	OH	38.871119	-82.26283
45644	Kingston	OH	39.448325	-82.875803
45644	KINGSTON	OH	39.441432	-82.848808
45645	Kitts Hill	OH	38.576404	-82.529368
45645	KITTS HILL	OH	38.564945	-82.548897
45646	Latham	OH	39.090705	-83.292192
45646	LATHAM	OH	39.080436	-83.328294
45647	Londonderry	OH	39.278034	-82.798955
45647	LONDONDERRY	OH	39.272283	-82.783288
45648	Lucasville	OH	38.91474	-83.0328
45648	LUCASVILLE	OH	38.893832	-82.994009
45650	Lynx	OH	38.744486	-83.422398
45651	McArthur	OH	39.249907	-82.478264
45651	ALLENSVILLE	OH	39.255326	-82.490699
45652	McDermott	OH	38.8428	-83.0814
45652	MC DERMOTT	OH	38.836203	-83.068892
45653	Minford	OH	38.88885	-82.831125
45653	MINFORD	OH	38.875087	-82.855538
45654	New Plymouth	OH	39.40993	-82.358584
45654	NEW PLYMOUTH	OH	39.388421	-82.389172
45656	Oak Hill	OH	38.88678	-82.59222
45656	OAK HILL	OH	38.891559	-82.588343
45657	Otway	OH	38.820494	-83.28686
45657	OTWAY	OH	38.85203	-83.222172
45658	Patriot	OH	38.775857	-82.438825
45658	PATRIOT	OH	38.77702	-82.427491
45659	Pedro	OH	38.65608	-82.63962
45659	PEDRO	OH	38.650323	-82.647722
45660	Peebles	OH	38.957037	-83.402685
45660	PEEBLES	OH	38.986885	-83.368698
45661	Piketon	OH	39.03786	-83.1012
45661	IDAHO	OH	39.040196	-83.076742
45662	Portsmouth	OH	38.78352	-82.9413
45662	NEW BOSTON	OH	38.757252	-82.94864
45663	West Portsmouth	OH	38.74926	-82.98786
45663	PORTSMOUTH	OH	38.749222	-83.047657
45669	Proctorville	OH	38.43522	-82.381444
45669	PROCTORVILLE	OH	38.463461	-82.352294
45670	RADCLIFF	OH	39.105205	-82.354243
45671	Rarden	OH	38.980022	-83.276192
45671	RARDEN	OH	38.943388	-83.237337
45672	Ray	OH	39.175482	-82.709789
45672	RAY	OH	39.207678	-82.690801
45673	Richmond Dale	OH	39.203081	-82.816583
45673	RICHMOND DALE	OH	39.203922	-82.814913
45674	Rio Grande	OH	38.882583	-82.380832
45675	Rock Camp	OH	38.521864	-82.56326
45675	ROCK CAMP	OH	38.522145	-82.563832
45677	Scioto Furnace	OH	38.797453	-82.762942
45678	Scottown	OH	38.612469	-82.397919
45678	SCOTTOWN	OH	38.594034	-82.396685
45679	Seaman	OH	38.963935	-83.563138
45679	SEAMAN	OH	38.962072	-83.593625
45680	South Point	OH	38.42004	-82.5729
45680	SOUTH POINT	OH	38.433856	-82.552883
45681	South Salem	OH	39.308066	-83.258473
45681	SOUTH SALEM	OH	39.302137	-83.271953
45682	South Webster	OH	38.863742	-82.750533
45682	SOUTH WEBSTER	OH	38.819967	-82.720151
45683	Stockdale	OH	38.952953	-82.862523
45684	Stout	OH	38.706026	-83.358873
45684	STOUT	OH	38.654588	-83.208984
45685	Thurman	OH	38.956699	-82.474011
45685	THURMAN	OH	38.898786	-82.404996
45686	Vinton	OH	39.0039	-82.36914
45686	VINTON	OH	38.978338	-82.357014
45687	Wakefield	OH	38.96828	-83.021553
45688	Waterloo	OH	38.686389	-82.457135
45688	WATERLOO	OH	38.718152	-82.517399
45690	Waverly	OH	39.124116	-83.008351
45690	WAVERLY	OH	39.126445	-83.004874
45692	Wellston	OH	39.12244	-82.546002
45692	WELLSTON	OH	39.118897	-82.548474
45693	West Union	OH	38.797727	-83.527461
45693	WEST UNION	OH	38.801702	-83.533349
45694	Wheelersburg	OH	38.736369	-82.839582
45694	WHEELERSBURG	OH	38.741793	-82.820434
45695	Wilkesville	OH	39.140833	-82.376944
45696	Willow Wood	OH	38.596101	-82.450776
45696	WILLOW WOOD	OH	38.593976	-82.453
45697	Winchester	OH	38.907484	-83.636488
45697	WINCHESTER	OH	38.935283	-83.666137
45698	Zaleski	OH	39.282937	-82.39324
45699	Lucasville	OH	38.881627	-82.992138
45701	Athens	OH	39.31371	-82.096417
45701	ATHENS	OH	39.317824	-82.102011
45710	Albany	OH	39.21084	-82.19268
45710	ALBANY	OH	39.209664	-82.217727
45711	Amesville	OH	39.415295	-81.940441
45711	AMESVILLE	OH	39.408641	-81.964976
45712	Barlow	OH	39.394944	-81.66776
45713	Bartlett	OH	39.421391	-81.815945
45714	Belpre	OH	39.2886	-81.59568
45714	BELPRE	OH	39.286772	-81.596795
45715	Beverly	OH	39.57024	-81.63552
45715	BEVERLY	OH	39.571435	-81.634588
45716	Buchtel	OH	39.46233	-82.185638
45717	Carbondale	OH	39.37932	-82.270986
45719	Chauncey	OH	39.401522	-82.129448
45720	Chester	OH	39.089442	-81.923112
45721	Coal Run	OH	39.567042	-81.582359
45723	Coolville	OH	39.226792	-81.801929
45723	COOLVILLE	OH	39.214131	-81.832867
45724	Cutler	OH	39.404374	-81.770012
45724	CUTLER	OH	39.404172	-81.76573
45727	Dexter City	OH	39.634712	-81.506267
45727	DEXTER CITY	OH	39.652585	-81.467151
45729	Fleming	OH	39.402882	-81.652843
45729	FLEMING	OH	39.392806	-81.656444
45732	Glouster	OH	39.498216	-82.085766
45732	GLOUSTER	OH	39.497837	-82.087128
45734	Graysville	OH	39.656927	-81.187313
45734	RINARD MILLS	OH	39.659384	-81.189152
45735	Guysville	OH	39.259585	-81.927828
45735	GUYSVILLE	OH	39.294368	-81.926841
45739	Hockingport	OH	39.187565	-81.750644
45740	Jacksonville	OH	39.477806	-82.07907
45741	Langsville	OH	39.06282	-82.24986
45741	DEXTER	OH	39.056325	-82.231186
45742	Little Hocking	OH	39.283437	-81.692064
45742	LITTLE HOCKING	OH	39.280046	-81.707107
45743	Long Bottom	OH	39.078125	-81.856643
45743	LONG BOTTOM	OH	39.08015	-81.888748
45744	Lowell	OH	39.528014	-81.504494
45744	LOWELL	OH	39.53847	-81.519679
45745	Lower Salem	OH	39.6078	-81.3504
45745	WARNER	OH	39.593895	-81.35452
45746	Macksburg	OH	39.60828	-81.441502
45746	MACKSBURG	OH	39.620356	-81.447088
45750	Marietta	OH	39.473611	-81.479167
45750	MARIETTA	OH	39.428141	-81.464438
45760	Middleport	OH	39.006705	-82.08009
45760	MIDDLEPORT	OH	38.999312	-82.060012
45761	Millfield	OH	39.42704	-82.080598
45761	MILLFIELD	OH	39.407711	-82.111328
45764	Nelsonville	OH	39.445704	-82.226243
45764	NELSONVILLE	OH	39.455635	-82.230883
45766	New Marshfield	OH	39.333878	-82.244068
45766	NEW MARSHFIELD	OH	39.338295	-82.222513
45767	New Matamoras	OH	39.603478	-81.082854
45767	NEW MATAMORAS	OH	39.528819	-81.093998
45768	Newport	OH	39.403143	-81.26873
45768	NEWPORT	OH	39.39711	-81.240175
45769	Pomeroy	OH	39.08808	-82.03176
45769	POMEROY	OH	39.060729	-82.033145
45770	Portland	OH	38.990357	-81.800654
45770	PORTLAND	OH	38.999919	-81.813548
45771	Racine	OH	38.9673	-81.9153
45771	RACINE	OH	38.978551	-81.925759
45772	Reedsville	OH	39.133099	-81.817021
45772	REEDSVILLE	OH	39.149002	-81.792433
45773	Reno	OH	39.396667	-81.375
45773	RENO	OH	39.378408	-81.38043
45775	Rutland	OH	39.078654	-82.154842
45775	RUTLAND	OH	39.045653	-82.121914
45776	Shade	OH	39.167515	-82.025534
45776	SHADE	OH	39.212862	-82.021755
45777	Sharpsburg	OH	39.445418	-81.921198
45778	Stewart	OH	39.33619	-81.904922
45778	STEWART	OH	39.32133	-81.892884
45779	Syracuse	OH	38.997565	-81.973984
45780	The Plains	OH	39.368277	-82.132234
45780	THE PLAINS	OH	39.366177	-82.134148
45782	Trimble	OH	39.482076	-82.08329
45783	Tuppers Plains	OH	39.16643	-81.835292
45784	Vincent	OH	39.333552	-81.675363
45784	VINCENT	OH	39.337446	-81.674265
45786	Waterford	OH	39.51453	-81.666299
45786	WATERFORD	OH	39.515904	-81.655917
45787	Watertown	OH	39.465803	-81.634639
45788	Whipple	OH	39.471944	-81.411389
45788	WHIPPLE	OH	39.480975	-81.363639
45789	Wingett Run	OH	39.583134	-81.24066
45789	WINGETT RUN	OH	39.542813	-81.283999
45801	Lima	OH	40.759246	-84.070041
45801	LIMA	OH	40.764066	-84.097296
45802	Lima	OH	40.741048	-84.174464
45804	Lima	OH	40.721201	-84.076062
45804	LIMA	OH	40.727476	-84.089023
45805	Lima	OH	40.738328	-84.157022
45805	LIMA	OH	40.739911	-84.14591
45806	Lima	OH	40.686359	-84.133844
45806	CRIDERSVILLE	OH	40.675926	-84.144049
45807	Lima	OH	40.79592	-84.11934
45807	ELIDA	OH	40.791599	-84.163966
45808	Beaverdam	OH	40.830818	-83.969324
45809	Gomer	OH	40.845893	-84.183369
45810	Ada	OH	40.748152	-83.793709
45810	ADA	OH	40.770931	-83.815402
45812	Alger	OH	40.6973	-83.822534
45812	ALGER	OH	40.705967	-83.825011
45813	Antwerp	OH	41.179794	-84.740486
45813	ANTWERP	OH	41.188736	-84.744796
45814	Arlington	OH	40.901358	-83.630699
45814	ARLINGTON	OH	40.876109	-83.668536
45815	Belmore	OH	41.15328	-83.93862
45816	Benton Ridge	OH	41.004596	-83.796175
45817	Bluffton	OH	40.882285	-83.911911
45817	BLUFFTON	OH	40.878978	-83.891397
45819	Buckland	OH	40.62401	-84.262255
45820	Cairo	OH	40.83092	-84.084843
45821	Cecil	OH	41.219928	-84.603438
45821	CECIL	OH	41.217355	-84.629646
45822	Celina	OH	40.549433	-84.578
45822	CARTHAGENA	OH	40.546074	-84.570067
45826	Chickasaw	OH	40.434324	-84.493555
45827	Cloverdale	OH	41.011628	-84.286099
45827	CLOVERDALE	OH	41.037934	-84.29382
45828	Coldwater	OH	40.483515	-84.66008
45828	COLDWATER	OH	40.484557	-84.651653
45830	Columbus Grove	OH	40.872082	-84.028336
45830	COLUMBUS GROVE	OH	40.91372	-84.070467
45831	Continental	OH	41.102664	-84.253759
45831	CONTINENTAL	OH	41.114769	-84.235778
45832	Convoy	OH	40.918978	-84.703398
45832	CONVOY	OH	40.926998	-84.723772
45833	Delphos	OH	40.825122	-84.323947
45833	DELPHOS	OH	40.833619	-84.324678
45835	Dola	OH	40.769445	-83.684937
45835	DOLA	OH	40.787645	-83.689371
45836	Dunkirk	OH	40.784838	-83.637661
45836	DUNKIRK	OH	40.782375	-83.633912
45837	Dupont	OH	41.056211	-84.300289
45838	Elgin	OH	40.739828	-84.475071
45839	Findlay	OH	41.044361	-83.648036
45840	Findlay	OH	41.043063	-83.643019
45840	FINDLAY	OH	41.044903	-83.645656
45841	Jenera	OH	40.88622	-83.72286
45841	JENERA	OH	40.900388	-83.725628
45843	Forest	OH	40.777616	-83.537432
45843	PATTERSON	OH	40.79955	-83.509771
45844	Fort Jennings	OH	40.915999	-84.29049
45844	FORT JENNINGS	OH	40.948393	-84.237381
45845	Fort Loramie	OH	40.327233	-84.374535
45845	FORT LORAMIE	OH	40.330632	-84.374131
45846	Fort Recovery	OH	40.418548	-84.748829
45846	FORT RECOVERY	OH	40.401829	-84.76125
45848	Glandorf	OH	41.02369	-84.070127
45849	Grover Hill	OH	41.016949	-84.486111
45849	GROVER HILL	OH	41.024497	-84.495601
45850	Harrod	OH	40.722062	-83.934773
45850	HARROD	OH	40.717657	-83.943649
45851	Haviland	OH	41.019254	-84.58042
45851	HAVILAND	OH	41.032911	-84.6139
45853	Kalida	OH	40.982658	-84.200776
45854	Lafayette	OH	40.758842	-83.94565
45855	Latty	OH	41.088271	-84.585511
45856	Leipsic	OH	41.097024	-83.996732
45856	LEIPSIC	OH	41.109197	-83.995723
45858	McComb	OH	41.105322	-83.806293
45858	MC COMB	OH	41.112498	-83.801423
45859	McGuffey	OH	40.693751	-83.783763
45860	Maria Stein	OH	40.395982	-84.516707
45860	MARIA STEIN	OH	40.406225	-84.507579
45861	Melrose	OH	41.091358	-84.42037
45862	Mendon	OH	40.671884	-84.523424
45862	MENDON	OH	40.677737	-84.51515
45863	Middle Point	OH	40.85486	-84.447417
45863	MIDDLE POINT	OH	40.873147	-84.417495
45864	Miller City	OH	41.105717	-84.130775
45865	Minster	OH	40.4002	-84.383223
45865	MINSTER	OH	40.390983	-84.372895
45866	Montezuma	OH	40.490703	-84.54742
45867	Mount Blanchard	OH	40.905474	-83.535045
45867	MOUNT BLANCHARD	OH	40.892929	-83.555286
45868	Mount Cory	OH	40.968598	-83.837304
45868	MOUNT CORY	OH	40.943717	-83.809285
45869	New Bremen	OH	40.444556	-84.381645
45869	NEW BREMEN	OH	40.438917	-84.3821
45870	New Hampshire	OH	40.558346	-83.954092
45871	New Knoxville	OH	40.495497	-84.302052
45871	NEW KNOXVILLE	OH	40.50386	-84.311797
45872	North Baltimore	OH	41.189235	-83.669819
45872	NORTH BALTIMORE	OH	41.186703	-83.680581
45873	Oakwood	OH	41.096528	-84.403657
45873	OAKWOOD	OH	41.090788	-84.396923
45874	Ohio City	OH	40.774564	-84.633321
45874	OHIO CITY	OH	40.785428	-84.673063
45875	Ottawa	OH	41.029812	-84.054975
45875	GILBOA	OH	41.029747	-84.047293
45876	Ottoville	OH	40.931483	-84.336412
45876	OTTOVILLE	OH	40.937218	-84.347392
45877	Pandora	OH	40.948816	-83.953667
45877	PANDORA	OH	40.95087	-83.952073
45879	Paulding	OH	41.137337	-84.586462
45879	PAULDING	OH	41.141016	-84.572227
45880	Payne	OH	41.076402	-84.730848
45880	PAYNE	OH	41.08069	-84.734127
45881	Rawson	OH	40.955966	-83.776777
45881	RAWSON	OH	41.000135	-83.806951
45882	Rockford	OH	40.672372	-84.655712
45882	ROCKFORD	OH	40.677077	-84.664174
45883	Saint Henry	OH	40.409173	-84.633077
45883	SAINT HENRY	OH	40.409138	-84.633338
45884	Saint Johns	OH	40.553727	-84.081758
45885	Saint Marys	OH	40.546649	-84.395162
45885	SAINT MARYS	OH	40.543988	-84.394399
45886	Scott	OH	40.985439	-84.580964
45886	SCOTT	OH	40.989238	-84.584455
45887	Spencerville	OH	40.720642	-84.34499
45887	SPENCERVILLE	OH	40.703767	-84.34125
45888	Uniopolis	OH	40.601867	-84.084745
45889	Van Buren	OH	41.138307	-83.636176
45889	VAN BUREN	OH	41.132691	-83.647302
45890	Vanlue	OH	40.967308	-83.489889
45890	VANLUE	OH	40.958314	-83.497062
45891	Van Wert	OH	40.861959	-84.587966
45891	VAN WERT	OH	40.868927	-84.590364
45893	Vaughnsville	OH	40.884509	-84.147928
45894	Venedocia	OH	40.750319	-84.517876
45894	VENEDOCIA	OH	40.768454	-84.46204
45895	Wapakoneta	OH	40.579383	-84.175552
45895	WAPAKONETA	OH	40.568978	-84.177378
45896	Waynesfield	OH	40.605675	-83.968537
45896	WAYNESFIELD	OH	40.607185	-83.958475
45897	Williamstown	OH	40.833565	-83.648163
45898	Willshire	OH	40.696324	-84.781616
45898	WILLSHIRE	OH	40.734618	-84.77773
45899	Wren	OH	40.801856	-84.772143
45999	Cincinnati	OH	39.085561	-84.513589
46001	Alexandria	IN	40.251384	-85.660463
46001	ALEXANDRIA	IN	40.256081	-85.668148
46011	Anderson	IN	40.131179	-85.761842
46011	ANDERSON	IN	40.114577	-85.725305
46012	Anderson	IN	40.141971	-85.628094
46012	ANDERSON	IN	40.130947	-85.653591
46013	Anderson	IN	40.053006	-85.676882
46013	ANDERSON	IN	40.061865	-85.680073
46014	Anderson	IN	40.08703	-85.67633
46015	Anderson	IN	40.108596	-85.67518
46016	Anderson	IN	40.097201	-85.681347
46016	ANDERSON	IN	40.098799	-85.684566
46017	Anderson	IN	40.08426	-85.6047
46017	CHESTERFIELD	IN	40.096431	-85.601493
46018	Anderson	IN	40.093342	-85.685401
46030	Arcadia	IN	40.175147	-86.017681
46030	ARCADIA	IN	40.17758	-86.040882
46031	Atlanta	IN	40.16214	-85.9356
46031	ATLANTA	IN	40.146964	-85.933945
46032	Carmel	IN	39.967649	-86.160227
46032	CARMEL	IN	39.971232	-86.124545
46033	Carmel	IN	39.975924	-86.08032
46034	Cicero	IN	40.129985	-86.018106
46034	CICERO	IN	40.126781	-86.024844
46035	Colfax	IN	40.193307	-86.665691
46035	COLFAX	IN	40.195619	-86.659271
46036	Elwood	IN	40.272959	-85.843758
46036	ELWOOD	IN	40.280278	-85.839055
46037	Fishers	IN	39.9479	-85.975
46038	Fishers	IN	39.96	-85.98366
46038	FISHERS	IN	39.957486	-86.023048
46039	Forest	IN	40.377511	-86.313689
46039	FOREST	IN	40.375728	-86.320098
46040	Fortville	IN	39.927526	-85.828673
46040	FORTVILLE	IN	39.922835	-85.818554
46041	Frankfort	IN	40.26462	-86.52846
46041	HILLISBURG	IN	40.288404	-86.511387
46044	Frankton	IN	40.223059	-85.771497
46044	FRANKTON	IN	40.228548	-85.77911
46045	Goldsmith	IN	40.29197	-86.147711
46047	Hobbs	IN	40.286838	-85.947714
46048	Ingalls	IN	39.954093	-85.795621
46048	INGALLS	IN	40.000237	-85.825596
46049	Kempton	IN	40.290062	-86.230566
46049	KEMPTON	IN	40.275946	-86.1887
46050	Kirklin	IN	40.194024	-86.358834
46050	KIRKLIN	IN	40.203066	-86.332372
46051	Lapel	IN	40.061719	-85.834745
46051	LAPEL	IN	40.085429	-85.84395
46052	Lebanon	IN	40.051603	-86.470531
46052	LEBANON	IN	40.044894	-86.464074
46055	McCordsville	IN	39.891661	-85.901929
46055	MC CORDSVILLE	IN	39.901823	-85.909502
46056	Markleville	IN	39.982476	-85.614191
46056	MARKLEVILLE	IN	39.994385	-85.622736
46057	Michigantown	IN	40.327309	-86.424171
46057	MICHIGANTOWN	IN	40.310823	-86.375306
46058	Mulberry	IN	40.371179	-86.626904
46058	MULBERRY	IN	40.343299	-86.661261
46060	Noblesville	IN	40.040132	-86.00591
46060	NOBLESVILLE	IN	40.056292	-86.016294
46061	Noblesville	IN	40.057606	-86.031722
46062	Noblesville	IN	40.03853	-86.005091
46063	Orestes	IN	40.269855	-85.730519
46064	Pendleton	IN	39.99252	-85.77294
46064	PENDLETON	IN	39.979237	-85.794614
46065	Rossville	IN	40.417917	-86.595717
46065	ROSSVILLE	IN	40.410928	-86.607966
46067	Sedalia	IN	40.415976	-86.515395
46068	Sharpsville	IN	40.380698	-86.088622
46068	SHARPSVILLE	IN	40.373232	-86.108641
46069	Sheridan	IN	40.137561	-86.21159
46069	SHERIDAN	IN	40.110407	-86.236741
46070	Summitville	IN	40.340908	-85.662129
46070	SUMMITVILLE	IN	40.339833	-85.640261
46071	Thorntown	IN	40.125801	-86.611995
46071	THORNTOWN	IN	40.113335	-86.589822
46072	Tipton	IN	40.287496	-86.046318
46072	TIPTON	IN	40.281725	-86.043291
46074	Westfield	IN	40.037435	-86.153185
46074	WESTFIELD	IN	40.048868	-86.149907
46075	Whitestown	IN	39.982382	-86.35094
46075	WHITESTOWN	IN	40.00002	-86.350716
46076	Windfall	IN	40.363274	-85.95734
46076	WINDFALL	IN	40.366891	-85.947624
46077	Zionsville	IN	39.956095	-86.273792
46077	ZIONSVILLE	IN	39.956111	-86.276737
46082	Carmel	IN	39.9798	-86.119237
46085	Fishers	IN	39.979634	-86.119609
46102	Advance	IN	39.996834	-86.620497
46103	Amo	IN	39.697239	-86.582314
46104	Arlington	IN	39.656163	-85.574678
46104	ARLINGTON	IN	39.648791	-85.582775
46105	Bainbridge	IN	39.762383	-86.814179
46105	BAINBRIDGE	IN	39.740664	-86.771119
46106	Bargersville	IN	39.507357	-86.199658
46106	BARGERSVILLE	IN	39.499989	-86.179687
46107	Beech Grove	IN	39.715417	-86.095646
46107	BEECH GROVE	IN	39.715434	-86.093299
46110	Boggstown	IN	39.5648	-85.921392
46110	BOGGSTOWN	IN	39.568331	-85.915965
46111	Brooklyn	IN	39.540408	-86.366352
46112	Brownsburg	IN	39.859746	-86.383573
46112	BROWNSBURG	IN	39.846605	-86.386933
46113	Camby	IN	39.640017	-86.308573
46113	CAMBY	IN	39.640501	-86.311811
46115	Carthage	IN	39.732645	-85.570001
46115	CARTHAGE	IN	39.746627	-85.575382
46117	Charlottesville	IN	39.817766	-85.617132
46117	CHARLOTTESVILLE	IN	39.811981	-85.653599
46118	Clayton	IN	39.655558	-86.521037
46118	CLAYTON	IN	39.668154	-86.495921
46120	Cloverdale	IN	39.51282	-86.81922
46120	CLOVERDALE	IN	39.543442	-86.814021
46121	Coatesville	IN	39.67309	-86.664333
46121	COATESVILLE	IN	39.693041	-86.631447
46122	Danville	IN	39.771018	-86.540474
46122	DANVILLE	IN	39.762815	-86.534254
46123	Avon	IN	39.760556	-86.526389
46124	Edinburgh	IN	39.353574	-85.964085
46124	EDINBURGH	IN	39.362601	-85.970712
46125	Eminence	IN	39.522149	-86.637917
46126	Fairland	IN	39.609769	-85.887525
46126	FAIRLAND	IN	39.629467	-85.891284
46127	Falmouth	IN	39.743856	-85.354057
46127	FALMOUTH	IN	39.743617	-85.352423
46128	Fillmore	IN	39.651369	-86.745964
46128	FILLMORE	IN	39.647518	-86.746861
46129	Finly	IN	39.705783	-85.823391
46130	Fountaintown	IN	39.694471	-85.782306
46130	FOUNTAINTOWN	IN	39.675131	-85.784827
46131	Franklin	IN	39.488252	-86.054873
46131	FRANKLIN	IN	39.485389	-86.060752
46133	Glenwood	IN	39.611007	-85.273628
46133	GLENWOOD	IN	39.612436	-85.273532
46135	Greencastle	IN	39.64758	-86.86722
46135	GREENCASTLE	IN	39.649487	-86.868614
46140	Greenfield	IN	39.794852	-85.791522
46140	GREENFIELD	IN	39.790204	-85.814102
46142	Greenwood	IN	39.621324	-86.14211
46142	GREENWOOD	IN	39.622398	-86.148993
46143	Greenwood	IN	39.601573	-86.133793
46143	GREENWOOD	IN	39.596037	-86.130919
46144	Gwynneville	IN	39.661231	-85.648483
46146	Homer	IN	39.577781	-85.579338
46147	Jamestown	IN	39.974266	-86.635771
46147	JAMESTOWN	IN	39.95789	-86.623561
46148	Knightstown	IN	39.794447	-85.525839
46148	KNIGHTSTOWN	IN	39.806029	-85.526148
46149	Lizton	IN	39.886653	-86.546411
46149	LIZTON	IN	39.884326	-86.542857
46150	Manilla	IN	39.57895	-85.635677
46150	MANILLA	IN	39.575711	-85.635369
46151	Martinsville	IN	39.4107	-86.46318
46151	CENTERTON	IN	39.447646	-86.42901
46154	Maxwell	IN	39.858357	-85.767408
46155	Mays	IN	39.742938	-85.429654
46156	Milroy	IN	39.502223	-85.467205
46156	MILROY	IN	39.495474	-85.504371
46157	Monrovia	IN	39.57097	-86.5216
46157	MONROVIA	IN	39.571397	-86.48937
46158	Mooresville	IN	39.592032	-86.375059
46158	MOORESVILLE	IN	39.591469	-86.364173
46160	Morgantown	IN	39.380093	-86.264593
46160	MORGANTOWN	IN	39.362841	-86.280297
46161	Morristown	IN	39.674407	-85.699943
46161	MORRISTOWN	IN	39.667477	-85.693419
46162	Needham	IN	39.555482	-85.957258
46162	NEEDHAM	IN	39.477935	-86.004094
46163	New Palestine	IN	39.734334	-85.908374
46163	NEW PALESTINE	IN	39.723264	-85.90515
46164	Nineveh	IN	39.341154	-86.103529
46164	NINEVEH	IN	39.365597	-86.097641
46165	North Salem	IN	39.855141	-86.646545
46165	NORTH SALEM	IN	39.867051	-86.638833
46166	Paragon	IN	39.399504	-86.586345
46166	PARAGON	IN	39.404203	-86.577867
46167	Pittsboro	IN	39.878885	-86.469256
46167	PITTSBORO	IN	39.861529	-86.464548
46168	Plainfield	IN	39.709427	-86.395053
46168	AVON	IN	39.716036	-86.395061
46170	Putnamville	IN	39.57359	-86.862163
46171	Reelsville	IN	39.540941	-86.959946
46171	REELSVILLE	IN	39.546416	-86.94998
46172	Roachdale	IN	39.847885	-86.799339
46172	ROACHDALE	IN	39.832545	-86.790225
46173	Rushville	IN	39.615609	-85.446541
46173	RUSHVILLE	IN	39.619232	-85.43212
46175	Russellville	IN	39.823183	-86.955674
46175	RUSSELLVILLE	IN	39.836598	-86.966975
46176	Shelbyville	IN	39.51857	-85.778917
46176	SHELBYVILLE	IN	39.50434	-85.787515
46180	Stilesville	IN	39.62443	-86.605019
46180	STILESVILLE	IN	39.639113	-86.61819
46181	Trafalgar	IN	39.365002	-86.183378
46181	TRAFALGAR	IN	39.369585	-86.183793
46182	Waldron	IN	39.45244	-85.66593
46182	WALDRON	IN	39.468849	-85.664407
46183	West Newton	IN	39.654145	-86.276621
46184	Whiteland	IN	39.555508	-86.091336
46184	NEW WHITELAND	IN	39.555313	-86.093476
46186	Wilkinson	IN	39.885591	-85.608655
46186	WILKINSON	IN	39.895668	-85.61436
46197	Plainfield	IN	39.71396	-86.390113
46201	Indianapolis	IN	39.774629	-86.109637
